yyyy,mm,tmax,tmin,af,rain,sun
2003,2,6.4,1.6,9,31.4,0.0
2003,3,10.0,3.2,5,30.6,0.0
2003,4,10.7,5.7,0,50.6,0.0
2003,5,12.9,6.2,1,78.6,0.0
2003,6,16.4,10.1,0,73.8,0.0
2003,7,18.0,12.0,0,36.0,0.0
2003,8,18.1,10.8,0,29.4,0.0
2003,9,15.9,8.6,0,55.2,0.0
2003,10,10.9,4.2,3,95.6,0.0
2003,11,9.9,4.6,2,62.8,0.0
2003,12,7.0,1.2,11,94.6,0.0
2004,1,6.0,1.2,10,96.0,0.0
2004,2,6.8,0.3,14,48.6,0.0
2004,3,8.9,3.0,2,36.6,0.0
2004,4,10.8,5.1,0,64.4,0.0
2004,5,13.0,6.2,1,26.6,0.0
2004,6,14.8,8.9,0,87.6,0.0
2004,7,16.1,9.7,0,48.8,0.0
2004,8,16.1,11.0,0,58.4,0.0
2004,9,15.2,8.1,0,66.4,0.0
2004,10,11.6,6.5,0,111.2,0.0
2004,11,9.2,3.6,4,80.2,0.0
2004,12,7.9,1.8,9,54.8,0.0
2005,1,7.2,2.0,8,96.4,0.0
2005,2,6.2,1.1,11,65.0,0.0
2005,3,8.5,3.1,5,58.2,0.0
2005,4,10.3,4.4,2,36.6,0.0
2005,5,11.7,4.5,2,57.6,0.0
2005,6,15.0,8.6,0,79.8,0.0
2005,7,15.8,10.2,0,40.4,0.0
2005,8,16.0,10.0,0,81.8,0.0
2005,9,15.2,9.1,0,50.2,0.0
2005,10,13.0,7.8,1,80.6,0.0
2005,11,8.9,2.9,6,92.2,0.0
2005,12,7.9,3.6,4,67.8,0.0
2006,1,7.3,2.2,7,22.6,0.0
2006,2,6.8,1.7,10,30.6,0.0
2006,3,5.6,0.7,10,56.2,0.0
2006,4,9.6,2.4,4,56.1,0.0
2006,5,11.8,4.7,3,53.2,0.0
2006,6,15.2,8.8,0,37.6,0.0
2006,7,18.5,11.4,0,37.8,0.0
2006,8,16.0,11.2,0,83.4,0.0
2006,9,16.4,10.8,0,63.2,0.0
2006,10,12.9,8.1,0,234.6,0.0
2006,11,9.5,4.4,0,95.6,0.0
2006,12,7.8,2.2,6,58.4,0.0
2007,1,7.5,2.2,2,76.4,0.0
2007,2,7.5,2.8,5,87.2,0.0
2007,3,9.0,3.4,5,50.6,0.0
2007,4,12.9,5.6,1,36.8,0.0
2007,5,12.0,5.4,3,67.8,0.0
2007,6,13.2,8.6,0,29.6,0.0
2007,7,14.9,9.6,0,93.6,0.0
2007,8,15.4,9.6,0,89.8,0.0
2007,9,14.1,7.7,0,51.4,0.0
2007,10,13.0,7.4,0,32.4,0.0
2007,11,8.7,3.9,1,106.8,0.0
2007,12,7.3,1.8,9,62.0,0.0
2008,1,6.9,1.0,7,117.8,0.0
2008,2,8.5,1.3,9,37.0,0.0
2008,3,7.3,0.9,9,58.4,0.0
2008,4,9.4,3.9,2,58.8,0.0
2008,5,12.8,7.0,1,9.2,0.0
2008,6,14.6,8.4,0,67.0,0.0
2008,7,15.9,10.8,0,29.8,0.0
2008,8,16.4,11.0,0,58.6,0.0
2008,9,14.9,9.7,0,67.0,0.0
2008,10,11.3,4.8,2,89.0,0.0
2008,11,8.5,3.4,7,53.2,0.0
2008,12,6.9,1.4,11,73.4,0.0
2009,1,6.6,2.0,8,36.6,0.0
2009,2,6.5,1.2,9,71.2,0.0
2009,3,8.8,2.6,4,75.8,0.0
2009,4,10.9,5.3,1,34.2,0.0
2009,5,12.9,6.2,0,52.2,0.0
2009,6,14.1,7.5,0,45.3,0.0
2009,7,16.7,10.8,0,104.8,0.0
2009,8,16.8,11.1,0,89.8,0.0
