yyyy,mm,tmax,tmin,af,rain,sun
1999,8,16.4,10.8,0,54.5,4.0
1999,9,15.3,10.4,0,118.7,4.2
1999,10,12.3,7.5,0,132.3,4.7
1999,11,9.7,4.5,1,151.8,8.1
1999,12,6.4,1.3,8,214.0,1.1
2000,1,7.8,3.1,0,195.1,2.8
2000,2,7.5,2.3,3,202.3,6.6
2000,3,9.2,4.0,2,120.7,4.6
2000,4,8.8,3.5,5,81.5,0.0
2000,5,12.9,6.1,0,53.5,9.6
2000,6,13.3,7.9,0,80.6,1.5
2000,7,15.2,10.4,0,22.7,1.5
2000,8,16.5,11.1,0,74.7,6.6
2000,9,15.4,10.1,0,97.3,3.2
2000,10,12.1,7.5,0,190.3,6.2
2000,11,8.8,3.5,0,110.8,2.3
2000,12,7.5,3.6,7,148.1,3.1
2001,1,6.5,1.6,4,60.5,8.7
2001,2,6.4,1.0,11,64.8,5.5
2001,3,7.4,1.6,7,54.0,5.6
2001,4,9.4,3.4,2,56.9,5.5
2001,5,13.9,7.0,0,33.3,5.1
2001,6,13.5,8.2,0,55.3,4.9
2001,7,14.7,10.5,0,70.7,1.0
2001,8,16.8,11.0,0,75.5,2.2
2001,9,14.1,9.3,0,98.6,1.9
2001,10,13.4,9.5,0,179.4,2.3
2001,11,9.9,4.5,0,114.7,5.0
2001,12,7.6,2.2,5,114.4,4.2
2002,1,9.1,4.3,3,197.6,5.9
2002,2,7.5,1.9,5,159.4,7.8
2002,3,8.7,3.9,2,97.6,7.7
2002,4,11.1,5.6,0,74.2,8.2
2002,5,13.3,6.9,0,60.0,4.4
2002,6,15.1,10.1,0,103.8,0.7
2002,7,15.2,9.9,0,100.2,6.4
2002,8,16.4,11.5,0,44.0,8.1
2002,9,15.5,10.2,0,38.0,2.4
2002,10,11.2,6.2,1,91.4,1.7
2002,11,10.2,6.2,1,95.4,5.7
2002,12,7.7,3.4,4,29.8,5.4
2003,1,7.3,2.3,9,154.2,7.9
2003,2,8.2,3.0,6,54.4,6.2
2003,3,10.1,4.1,4,76.0,9.6
2003,4,12.9,6.4,0,32.2,1.6
2003,5,12.6,6.2,1,108.9,6.2
2003,6,15.9,10.7,0,66.2,1.9
2003,7,17.8,12.3,0,56.9,5.5
2003,8,17.7,11.7,0,49.0,4.0
2003,9,15.1,9.3,0,111.1,3.7
2003,10,11.2,5.4,0,76.2,2.1
2003,11,10.8,5.3,0,103.2,4.2
2003,12,7.9,2.8,5,135.6,7.9
2004,1,7.2,2.7,6,149.2,3.2
2004,2,7.6,1.6,9,108.2,4.7
2004,3,9.2,3.8,0,66.0,1.5
2004,4,10.9,5.7,0,77.6,5.2
2004,5,13.4,6.8,0,40.4,0.0
2004,6,14.8,9.8,0,71.0,9.2
2004,7,16.0,10.4,0,59.4,2.5
2004,8,17.3,12.0,0,96.8,7.3
2004,9,14.9,9.4,0,131.0,8.0
2004,10,11.4,6.8,0,143.6,0.7
2004,11,9.6,5.3,3,117.8,1.1
2004,12,8.8,3.4,4,136.4,7.2
2005,1,8.1,3.2,3,160.2,3.9
2005,2,6.9,2.1,1,84.8,3.2
2005,3,9.1,4.0,5,99.0,8.4
2005,4,10.5,5.0,1,113.3,6.9
2005,5,11.9,5.2,1,58.2,8.9
2005,6,14.5,9.4,0,92.8,1.1
2005,7,15.4,10.6,0,56.6,5.4
2005,8,16.2,10.9,0,124.3,5.2
2005,9,14.9,9.5,0,164.8,1.4
2005,10,13.5,8.3,0,117.0,1.9
2005,11,9.8,4.3,0,128.8,0.2
2005,12,8.9,4.1,1,74.0,1.4
2006,1,8.4,3.7,1,98.8,9.0
2006,2,8.0,3.3,3,60.8,8.8
2006,3,6.9,2.0,8,109.2,4.9
2006,4,9.8,3.8,1,121.6,4.7
2006,5,12.5,5.8,0,96.8,1.3
2006,6,15.7,9.5,0,57.4,3.9
2006,7,18.2,12.5,0,58.4,0.4
2006,8,16.2,11.6,0,59.6,4.7
2006,9,17.0,11.8,0,87.2,8.6
2006,10,13.6,9.2,0,168.6,8.0
2006,11,10.0,4.9,0,134.2,8.7
2006,12,9.0,4.7,0,204.3,5.6
2007,1,8.4,3.5,0,215.0,0.0
2007,2,8.1,3.8,2,99.4,1.0
