yyyy,mm,tmax,tmin,af,rain,sun
1855,1,5.0,0.5,16,---,---
1855,2,2.4,-3.5,21,54.3,---
1855,3,7.9,0.8,12,61.3,---
1855,4,13.7,3.6,4,10.1,---
1855,5,15.0,5.6,2,60.0,---
1855,6,18.4,9.8,0,43.9,---
1855,7,21.5,12.6,0,101.0,---
1855,8,21.6,12.3,0,47.9,---
1855,9,19.6,9.6,0,88.4,---
1855,10,15.1,8.4,0,187.5,---
1855,11,8.7,3.6,3,28.2,---
1855,12,6.8,1.0,15,55.4,---
1856,1,7.9,2.8,10,93.5,---
1856,2,9.0,3.6,7,50.6,---
1856,3,8.9,1.4,10,36.3,---
1856,4,13.3,4.5,2,127.3,---
1856,5,15.2,6.4,2,55.7,---
1856,6,19.7,10.2,0,40.3,---
1856,7,21.0,11.6,0,16.5,---
1856,8,22.6,13.3,0,64.7,---
1856,9,18.1,8.8,0,67.6,---
1856,10,15.6,8.9,0,74.5,---
1856,11,10.0,2.4,7,38.7,---
1856,12,8.3,2.3,12,87.1,---
1857,1,6.9,0.5,14,72.3,---
1857,2,8.6,1.0,11,10.6,---
1857,3,10.0,2.6,8,54.4,---
1857,4,12.3,4.4,3,60.7,---
1857,5,17.6,7.7,0,19.0,---
1857,6,22.3,11.3,0,38.2,---
1857,7,22.1,12.8,0,43.7,---
1857,8,24.1,14.0,0,66.3,---
1857,9,20.4,11.9,0,93.6,---
1857,10,16.5,9.7,0,191.4,---
1857,11,12.0,6.1,1,57.1,---
1857,12,11.2,5.6,2,25.0,---
1858,1,8.1,1.1,12,27.0,---
1858,2,6.6,0.3,13,33.1,---
1858,3,9.9,1.6,13,22.9,---
1858,4,14.0,5.2,2,94.1,---
1858,5,16.0,6.9,0,65.7,---
1858,6,23.6,12.3,0,14.1,---
1858,7,20.9,10.9,0,69.6,---
1858,8,21.8,12.1,0,55.5,---
1858,9,20.2,12.2,0,75.2,---
1858,10,15.0,7.7,0,66.2,---
1858,11,8.4,1.8,7,50.1,---
1858,12,8.5,3.2,3,116.6,---
1859,1,8.3,2.5,7,59.6,---
1859,2,10.4,3.6,2,78.3,---
1859,3,12.5,5.5,2,49.7,---
1859,4,13.3,4.2,4,92.4,---
1859,5,17.2,7.9,0,36.8,---
1859,6,21.0,11.7,0,45.7,---
1859,7,25.1,14.5,0,66.6,---
1859,8,22.3,13.1,0,58.3,---
1859,9,18.1,10.5,0,135.3,---
1859,10,15.0,8.3,5,119.8,---
1859,11,10.5,3.3,5,125.1,---
